"FLEET_ID","COMPANY_NO","DAY_ID","CNT_DRIVES","CNT_VEH_USED","SUM_INCOME_NETTO","SUM_KILOMETERS","SUM_MINUTES"
"BER",89,01/03/2018,10202,1327,82373.37,76658.04,391800
"BER",89,02/03/2018,11047,1328,87699.82,87492.12,420081
"BER",89,03/03/2018,12458,1343,98770.21,102515.07,477642
"BER",89,04/03/2018,10125,1322,73232.87,89097.06,354439
"BER",89,05/03/2018,8788,1307,67105.69,66911.04,323351
"BER",89,06/03/2018,8907,1304,71899.29,67192.07,319630
"BER",89,07/03/2018,8833,1287,65475.23,66589.07,313520
"BER",89,08/03/2018,8981,1284,69100.02,70713.06,330271
"BER",89,09/03/2018,9913,1299,74444.79,78135.06,356159
"BER",89,10/03/2018,10949,1300,83728.22,90676.12,402526
"BER",89,11/03/2018,9218,1308,74056.49,85254.05,360200
"BER",89,12/03/2018,8700,1305,67638.04,65583.06,323221
"BER",89,13/03/2018,8536,1311,61639.67,63786.06,297061
"BER",89,14/03/2018,8614,1300,63287.46,67157.03,307520
"BER",89,15/03/2018,8830,1300,69488.23,69966.11,328050
"BER",89,16/03/2018,10453,1312,81185.36,87791.07,388323
"BER",89,17/03/2018,11786,1294,92258.42,98195.11,433989
"BER",89,18/03/2018,9499,1276,67816.97,81174.11,329905
"BER",89,19/03/2018,8368,1291,64657.58,66444.1,312227
"BER",89,20/03/2018,9235,1321,72692.66,71061.04,331301
"BER",89,21/03/2018,8579,1314,66063.66,68422.04,313631
"BER",89,22/03/2018,9288,1300,79398.24,82340.02,348761
"BER",89,23/03/2018,10274,1309,83921.64,83605.11,387556
"BER",89,24/03/2018,11000,1301,85639.89,92369.11,402145
"BER",89,25/03/2018,9226,1292,67578.79,82219.08,325246
"BER",89,26/03/2018,8087,1308,60807.75,65910.08,292987
"BER",89,27/03/2018,8451,1318,66737.44,68544.02,308166
"BER",89,28/03/2018,9641,1317,76291.35,75020.08,358915
"BER",89,29/03/2018,10019,1325,84456.36,82140.08,398281
"BER",89,30/03/2018,8443,1261,66254.19,82301.1,327476
"BER",89,31/03/2018,9126,1223,81158.61,86134.06,460128
"BER",89,01/04/2018,8660,1203,70475.3,88804.05,444468
"BER",89,02/04/2018,7625,1251,72516.49,100926.05,630289
"BER",89,03/04/2018,7965,1299,70726.49,78202.06,469940
"BER",89,04/04/2018,8311,1291,69081.8,71477.06,349811
"BER",89,05/04/2018,8482,1287,72100.13,70173.1,338803
"BER",89,06/04/2018,9602,1325,75525.91,78607.09,358844
"BER",89,07/04/2018,11028,1318,96128.99,101991.08,460991
"BER",89,08/04/2018,9064,1293,78108.53,90304.12,371621
"BER",89,09/04/2018,7394,1294,69873.23,62724.03,323672
"BER",89,10/04/2018,7655,1300,66906.95,62625.05,306282
"BER",89,11/04/2018,7947,1298,73978.53,67080.05,328644
"BER",89,12/04/2018,7558,1273,69853.17,65819.07,307331
"BER",89,13/04/2018,10178,1317,88265.47,82516.11,398588
"BER",89,14/04/2018,11297,1320,99719.01,98444.14,467806
"BER",89,15/04/2018,9160,1307,79902.17,93050.07,385331
"BER",89,16/04/2018,8538,1300,71815.91,67996.06,342199
"BER",89,17/04/2018,7440,1272,62867.38,62189.14,298745
"BER",89,18/04/2018,7720,1298,68976.26,67004.08,321699
"BER",89,19/04/2018,7990,1310,75975.5,68937.04,332071
"BER",89,20/04/2018,9258,1341,88618.18,85955.04,402900
"BER",89,21/04/2018,10740,1327,102504.55,107442.18,492308
"BER",89,22/04/2018,9096,1325,81667.01,97137.12,402961
"BER",89,23/04/2018,7535,1321,66415.14,63184.1,301646
"BER",89,24/04/2018,7952,1302,68124.37,66143.05,313140
"BER",89,25/04/2018,9055,1316,76811.09,74464.1,359950
"BER",89,26/04/2018,9249,1303,80025.3,75288.08,375918
"BER",89,27/04/2018,9308,1303,91696.66,82069.12,393411
"BER",89,28/04/2018,10916,1319,100925.71,102202.08,480173
"BER",89,29/04/2018,9531,1322,85275.47,96979.1,405162
"BER",89,30/04/2018,9787,1319,89631.74,84443.08,423944
"BER",89,01/05/2018,8358,1297,72812.71,79501.08,331022
"BER",89,02/05/2018,8087,1286,69957.91,66819.07,325202
"BER",89,03/05/2018,7805,1292,68776.67,65373.08,317404
"BER",89,04/05/2018,9005,1297,79024.53,76189.1,360083
"BER",89,05/05/2018,10114,1294,94382.75,94185.14,447713
"BER",89,06/05/2018,8520,1293,76153.82,92417.11,368565
"BER",89,07/05/2018,7390,1305,66765.36,64067.04,302688
"BER",89,08/05/2018,7227,1282,65796.75,64272.05,303629
"BER",89,09/05/2018,8486,1305,75692.48,71501.05,351195
"BER",89,10/05/2018,8524,1273,72164.2,84215.06,343875
"BER",89,11/05/2018,8513,1304,73143.78,76839.11,338116
"BER",89,12/05/2018,8997,1300,80605.42,84535.13,385553
"BER",89,13/05/2018,8013,1272,74413.86,88606.05,368423
"BER",89,14/05/2018,6892,1288,63588.97,61203.04,298537
"BER",89,15/05/2018,8266,1295,76217.35,66657.07,336644
"BER",89,16/05/2018,7647,1289,69620.72,66078.03,303183
"BER",89,17/05/2018,7625,1271,70147.2,65643.02,314346
"BER",89,18/05/2018,8675,1271,78186.12,76197.08,360577
"BER",89,19/05/2018,9147,1245,85423.57,92027.08,406285
"BER",89,20/05/2018,8030,1242,72898.15,92239.02,418064
"BER",89,21/05/2018,7407,1263,73126.58,97400.06,511695
"BER",89,22/05/2018,7412,1288,68847.96,73157.04,386002
"BER",89,23/05/2018,7303,1289,66759.54,65192.07,320778
"BER",89,24/05/2018,7317,1297,64278.24,62951.01,300964
"BER",89,25/05/2018,8683,1328,78540.3,76936.09,358977
"BER",89,26/05/2018,9571,1305,93058.7,96134.1,435168
"BER",89,27/05/2018,8135,1293,75135.21,88726.05,368853
"BER",89,28/05/2018,7398,1306,66400.64,65793.06,310055
"BER",89,29/05/2018,7561,1292,72349.67,66822.05,331701
"BER",89,30/05/2018,7929,1309,76891.83,70957.14,360237
"BER",89,31/05/2018,8450,1328,84137.38,77500.04,389188
"BER",89,01/06/2018,9942,1335,95143.31,88170.08,434565
"BER",89,02/06/2018,10805,1326,97111.1,101621.04,471149
"BER",89,03/06/2018,8639,1299,75071.01,84135.08,360420
"BER",89,04/06/2018,7623,1317,67201.37,66339.05,313590
"BER",89,05/06/2018,7551,1292,64295.61,64645.04,298157
"BER",89,06/06/2018,7727,1289,68615.2,65469.12,315681
"BER",89,07/06/2018,8146,1311,74077.47,71233.04,346436
"BER",89,08/06/2018,9286,1322,88544.87,83887.04,398495
"BER",89,09/06/2018,10462,1340,106904.24,117530.12,534228
"BER",89,10/06/2018,9465,1330,86926.52,101617.08,426152
"BER",89,11/06/2018,7539,1331,65214.43,63737.16,305947
"BER",89,12/06/2018,7725,1303,68042.65,65037.05,313190
"BER",89,13/06/2018,8091,1313,69391.18,69387.05,326540
"BER",89,14/06/2018,7719,1282,72684.44,66761.06,329896
"BER",89,15/06/2018,8842,1317,80764.35,80012.06,377149
"BER",89,16/06/2018,9295,1294,88567.88,95532.08,431781
"BER",89,17/06/2018,9103,1313,78459.99,92566.06,388667
"BER",89,18/06/2018,7486,1303,66237.8,65906.07,310405
"BER",89,19/06/2018,7407,1286,63686.94,64157.06,295744
"BER",89,20/06/2018,7429,1294,70681.56,65902.01,317937
"BER",89,21/06/2018,8871,1325,79476.37,75725.12,365692
"BER",89,22/06/2018,9522,1342,82582.13,82571.08,383249
"BER",89,23/06/2018,10923,1338,91870.74,97156.02,431439
"BER",89,24/06/2018,9217,1295,72287.53,84919.14,350332
"BER",89,25/06/2018,7683,1306,66315.29,65854.05,306194
"BER",89,26/06/2018,7792,1322,67591.52,66568.06,307086
"BER",89,27/06/2018,8075,1317,70420.9,68960.08,327990
"BER",89,28/06/2018,8367,1332,76612.9,73674.02,359150
"BER",89,29/06/2018,9163,1354,88680.49,84088.08,415535
"BER",89,30/06/2018,9988,1351,91873.13,96622.13,448275
"BER",89,01/07/2018,8734,1338,79795.28,92061.09,406516
"BER",89,02/07/2018,7762,1324,71449.17,69475.01,340318
"BER",89,03/07/2018,7974,1301,72233.27,69104.07,342504
"BER",89,04/07/2018,8616,1303,78530.45,77112.04,372532
"BER",89,05/07/2018,8430,1313,81861.07,77579.03,385185
"BER",89,06/07/2018,8962,1327,79094.13,80444.1,368996
"BER",89,07/07/2018,9323,1315,89798.65,98018.09,446712
"BER",89,08/07/2018,7865,1318,70987.87,87143.08,375890
"BER",89,09/07/2018,7033,1316,65206.28,68791.09,318119
"BER",89,10/07/2018,7502,1291,63312.34,62607.04,296711
"BER",89,11/07/2018,7899,1294,70013.69,66340.02,324252
"BER",89,12/07/2018,9360,1307,80931.54,77736.06,384978
"BER",89,13/07/2018,8411,1300,76745.54,75413.07,354694
"BER",89,14/07/2018,9122,1300,86829.76,94794.07,426754
"BER",89,15/07/2018,7943,1291,74936.29,90241.04,391745
"BER",89,16/07/2018,6734,1294,61696.65,60506.1,282025
"BER",89,17/07/2018,6942,1287,64679.84,60423.04,287721
"BER",89,18/07/2018,6617,1288,60362.49,59732.09,280380
"BER",89,19/07/2018,7347,1296,62759.35,64521.08,290295
"BER",89,20/07/2018,8338,1322,76647.9,77368.09,360594
"BER",89,21/07/2018,8643,1287,84871.32,92837.14,421663
"BER",89,22/07/2018,7365,1277,69819.64,87500.09,366628
"BER",89,23/07/2018,6778,1284,59511.7,62097.06,290434
"BER",89,24/07/2018,7204,1297,65433,65682.07,308660
"BER",89,25/07/2018,6766,1283,62498.05,62459.09,290396
"BER",89,26/07/2018,8298,1304,72854.62,78060.06,357950
"BER",89,27/07/2018,8923,1307,82232.4,84814.11,397865
"BER",89,28/07/2018,9759,1298,99849.04,109131.08,506567
"BER",89,29/07/2018,8076,1276,81227.91,100961,439392
"BER",89,30/07/2018,7762,1295,71379.47,73620.07,349067
"BER",89,31/07/2018,8608,1294,81307.28,84017.08,396523
"BER",89,01/08/2018,8221,1294,78424.06,74573.08,361560
"BER",89,02/08/2018,8182,1280,75156.44,76257.05,363451
"BER",89,03/08/2018,8873,1287,82827.05,86110.08,401109
"BER",89,04/08/2018,9206,1273,95179.64,107099.08,487078
"BER",89,05/08/2018,7787,1252,75700.49,94277.12,399098
"BER",89,06/08/2018,7169,1266,63160.04,66039.09,308352
"BER",89,07/08/2018,7513,1263,67785.29,70409.09,329437
"BER",89,08/08/2018,8062,1271,76599.97,74853.13,351717
"BER",89,09/08/2018,8298,1263,72403.56,74918.08,351952
"BER",89,10/08/2018,8640,1271,76607.49,76961.06,354862
"BER",89,11/08/2018,8988,1252,83364.55,89127.18,409652
"BER",89,12/08/2018,7711,1241,75251.13,91929.03,394419
"BER",89,13/08/2018,7248,1252,67173.96,67377.07,326203
"BER",89,14/08/2018,7150,1229,60941.97,60126.06,288183
"BER",89,15/08/2018,7160,1228,63046.53,61522.1,290838
"BER",89,16/08/2018,7675,1231,69750.9,69736.04,322798
"BER",89,17/08/2018,8588,1245,78755.88,80639.07,372159
"BER",89,18/08/2018,8757,1244,85056.62,95533.09,419194
"BER",89,19/08/2018,7684,1231,76773.29,91322.1,393291
"BER",89,20/08/2018,7214,1230,62536.85,62750.02,300159
"BER",89,21/08/2018,7140,1228,60674.35,61456.04,292188
"BER",89,22/08/2018,7070,1227,64486.82,62329.02,293391
"BER",89,23/08/2018,7562,1228,71492.43,72475.03,344673
"BER",89,24/08/2018,8937,1276,82418.87,81547.1,386378
"BER",89,25/08/2018,9688,1274,90687.94,91625.14,421159
"BER",89,26/08/2018,7990,1251,73400.4,85879.06,366644
"BER",89,27/08/2018,6771,1232,60609.32,60067.99,293914
"BER",89,28/08/2018,6995,1247,65718.2,64749.06,319822
"BER",89,29/08/2018,7358,1245,67801.63,66888.05,310915
"BER",89,30/08/2018,8738,1297,82394.31,77480.1,384793
"BER",89,31/08/2018,9263,1307,88744.88,83021.09,403692
"BER",89,01/09/2018,9593,1266,93899.23,97064.12,449358
"BER",89,02/09/2018,8330,1259,76769.93,88449.07,380177
"BER",89,03/09/2018,6921,1247,64861.03,65069.02,314150
"BER",89,04/09/2018,7010,1250,65399.12,62285.06,299255
"BER",89,05/09/2018,7163,1270,64863.73,65506.04,309645
"BER",89,06/09/2018,7078,1273,63259.12,63306.09,301062
"BER",89,07/09/2018,8810,1305,76638.14,79351.1,361080
"BER",89,08/09/2018,9330,1282,84108.58,90292.09,404621
"BER",89,09/09/2018,8085,1285,73379.44,88675.07,375684
"BER",89,10/09/2018,7290,1287,64713.49,66324.08,317499
"BER",89,11/09/2018,7282,1292,66804.16,64616.09,303939
"BER",89,12/09/2018,7172,1281,65028.79,65496.07,300300
"BER",89,13/09/2018,8257,1303,72811.33,71426.08,342588
"BER",89,14/09/2018,8468,1306,81469.19,77197.11,365575
"BER",89,15/09/2018,8792,1290,82247.75,84470.07,386147
"BER",89,16/09/2018,7139,1251,63956.63,73849.08,309768
"BER",89,17/09/2018,6615,1258,61395.56,59334.06,285981
"BER",89,18/09/2018,6680,1256,61681.57,60988.03,295516
"BER",89,19/09/2018,6823,1269,62793.92,62484.09,307562
"BER",89,20/09/2018,7163,1283,64188.17,65499.1,308776
"BER",89,21/09/2018,9385,1309,82097.81,80356.06,393057
"BER",89,22/09/2018,9770,1300,85142.61,90920.2,412168
"BER",89,23/09/2018,9281,1292,77495.63,87854.08,376135
"BER",89,24/09/2018,7868,1293,69764.21,67330.07,332419
"BER",89,25/09/2018,7512,1287,68938.76,64706.04,314846
"BER",89,26/09/2018,7677,1307,71331.4,69498.07,331573
"BER",89,27/09/2018,7959,1293,73178.03,71038.06,346247
"BER",89,28/09/2018,9425,1323,88143.32,82875.12,408542
"BER",89,29/09/2018,10320,1308,95062.4,96998.08,462994
"BER",89,30/09/2018,8584,1296,77716.48,89162.09,392520
"BER",89,01/10/2018,7372,1300,70352.63,65146.09,330251
"BER",89,02/10/2018,8857,1319,82775.67,70845.15,371298
"BER",89,03/10/2018,8108,1280,69161.21,76197.12,320656
"BER",89,04/10/2018,7542,1290,65741.96,66677.04,310742
"BER",89,05/10/2018,8400,1307,74753.02,75225.1,363469
"BER",89,06/10/2018,9399,1308,85577.78,89491.07,414243
"BER",89,07/10/2018,7884,1291,67514.66,77129.07,328026
"BER",89,08/10/2018,7390,1284,64122.46,62732.09,308970
"BER",89,09/10/2018,7154,1265,61055.23,60600.09,293000
"BER",89,10/10/2018,7271,1269,66158.75,63207.09,315057
"BER",89,11/10/2018,7380,1272,65928.54,63394.03,305375
"BER",89,12/10/2018,8614,1294,80048.63,79653.05,381446
"BER",89,13/10/2018,9817,1300,88857.73,92970.11,428262
"BER",89,14/10/2018,8429,1311,79139.15,92408.05,393290
"BRU",891,01/03/2018,877,251,6404.88,6389.01,31573
"BRU",891,02/03/2018,716,241,6431.55,5347.01,28675
"BRU",891,03/03/2018,875,238,6965.42,6862.02,33754
"BRU",891,04/03/2018,758,229,5549.43,6811.01,27469
"BRU",891,05/03/2018,690,226,4805.78,5368.02,22991
"BRU",891,06/03/2018,666,227,5090.48,5588,24905
"BRU",891,07/03/2018,722,226,5137.34,5500,25004
"BRU",891,08/03/2018,761,224,5363,5661,24402
"BRU",891,09/03/2018,852,241,6632.3,6873.01,31957
"BRU",891,10/03/2018,877,232,6449.05,7702,34399
"BRU",891,11/03/2018,784,236,6601.6,7904,34851
"BRU",891,12/03/2018,657,213,4884.84,5869.02,23197
"BRU",891,13/03/2018,721,219,5032.48,5217.01,24224
"BRU",891,14/03/2018,707,227,5145.32,5357.01,24513
"BRU",891,15/03/2018,759,217,5378.63,6688.01,28258
"BRU",891,16/03/2018,747,219,5964.26,6737.01,30898
"BRU",891,17/03/2018,924,221,6350.48,7222,32761
"BRU",891,18/03/2018,824,228,6627.81,9347,30979
"BRU",891,19/03/2018,738,230,5279.55,5640.01,25418
"BRU",891,20/03/2018,693,223,4896.78,5913.02,27709
"BRU",891,21/03/2018,688,219,5577.81,6774.03,31438
"BRU",891,22/03/2018,825,232,5657.52,5483.03,27427
"BRU",891,23/03/2018,854,242,6819.66,7099.01,33054
"BRU",891,24/03/2018,881,235,7327.75,9637,40971
"BRU",891,25/03/2018,772,237,6665.15,9502,38772
"BRU",891,26/03/2018,679,232,4814.31,5636.99,25647
"BRU",891,27/03/2018,758,226,4800.17,5608,24254
"BRU",891,28/03/2018,733,219,6637.82,6345.01,30989
"BRU",891,29/03/2018,699,219,5779.26,5721.04,26875
"BRU",891,30/03/2018,720,206,5982.35,7012.01,30954
"BRU",891,31/03/2018,647,193,5570.58,6929,32620
"BRU",891,01/04/2018,576,193,6256.94,11549,58348
"BRU",891,02/04/2018,545,200,5133.31,9187.01,53396
"BRU",891,03/04/2018,649,215,6122.12,8097.01,47737
"BRU",891,04/04/2018,631,220,4457.38,5817,27693
"BRU",891,05/04/2018,668,229,4562.54,5479.01,27083
"BRU",891,06/04/2018,758,238,6027.28,8092.01,31640
"BRU",891,07/04/2018,806,244,6418.33,7893.01,34390
"BRU",891,08/04/2018,658,222,5968.4,8102,35731
"BRU",891,09/04/2018,630,231,5185.34,5606.01,25916
"BRU",891,10/04/2018,724,236,4918.95,5051.01,23475
"BRU",891,11/04/2018,713,242,4734.25,4961.01,23397
"BRU",891,12/04/2018,750,236,5242.48,6012.01,24709
"BRU",891,13/04/2018,800,249,5897.21,6501,26396
"BRU",891,14/04/2018,947,250,7288.61,9381.01,37310
"BRU",891,15/04/2018,750,239,5886.24,7992.01,27762
"BRU",891,16/04/2018,609,225,5223.36,5634,25657
"BRU",891,17/04/2018,736,236,5116.12,5470,23122
"BRU",891,18/04/2018,728,241,6232.12,5907,28592
"BRU",891,19/04/2018,820,251,7507.48,7146,37279
"BRU",891,20/04/2018,879,258,8188.22,8500.01,36148
"BRU",891,21/04/2018,996,263,9499.97,11442.02,56671
"BRU",891,22/04/2018,803,247,7531.41,9862,45003
"BRU",891,23/04/2018,707,229,7192.6,7503,36422
"BRU",891,24/04/2018,762,245,6210.4,6929.01,32553
"BRU",891,25/04/2018,768,251,5954.72,6616.01,27876
"BRU",891,26/04/2018,803,256,6965.96,7326,31093
"BRU",891,27/04/2018,859,251,7405.09,7684.01,33343
"BRU",891,28/04/2018,923,237,8721.39,10384.01,47206
"BRU",891,29/04/2018,749,225,7353.09,10145,41844
"BRU",891,30/04/2018,896,256,6768.51,7432,36029
"BRU",891,01/05/2018,840,260,7013.07,9749.01,40751
"BRU",891,02/05/2018,732,245,5443.46,5647.99,25656
"BRU",891,03/05/2018,796,258,6275.85,5811.01,28975
"BRU",891,04/05/2018,907,266,7470.09,7842.99,34803
"BRU",891,05/05/2018,1018,249,8171.22,9818.01,44287
"BRU",891,06/05/2018,844,244,7861.55,11809.01,45859
"BRU",891,07/05/2018,699,236,6157.71,7421.99,37965
"BRU",891,08/05/2018,740,250,6051.15,6159,31032
"BRU",891,09/05/2018,837,258,7612.33,8246.02,33710
